geoCluster,SKU,ID,date,price,sales
2054,144184,448,448,294,294
2054,219078,78,78,1,1
2054,219149,123,123,1,1
2054,221793,389,389,123,123
2054,224200,327,327,153,153
2054,233272,451,451,213,213
2054,259516,383,383,166,166
2054,362721,430,430,227,227
2054,369071,440,440,163,163
2054,437495,432,432,344,344
2054,440815,455,455,325,325
2054,503007,454,454,180,180
2054,521941,424,424,130,130
2054,534443,436,436,229,229
2054,543663,441,441,187,187
2054,567970,452,452,386,386
2054,571255,452,452,188,188
2054,571258,455,455,292,292
2054,612845,454,454,282,282
2054,638673,411,411,176,176
2054,642700,447,447,210,210
2054,650670,452,452,221,221
2054,660399,453,453,346,346
2054,666058,449,449,202,202
2054,690818,454,454,276,276
2054,711838,455,455,290,290
2054,736357,455,455,227,227
2054,736360,452,452,222,222
2054,782787,455,455,229,229
2054,787133,454,454,409,409
2054,802382,454,454,200,200
2054,815381,240,240,69,69
2054,819149,447,447,330,330
2054,819150,447,447,296,296
2054,838137,263,263,221,221
2055,24,198,198,13,13
2055,208,364,364,88,88
2055,1008,431,431,39,39
2055,16649,210,210,127,127
2055,20872,323,323,40,40
2055,26194,431,431,20,20
2055,32485,457,457,225,225
2055,32490,444,444,61,61
2055,32546,442,442,151,151
2055,32549,219,219,47,47
2055,32550,367,367,152,152
2055,39465,376,376,140,140
2055,47330,199,199,49,49
2055,49207,368,368,64,64
2055,49450,360,360,69,69
2055,67802,337,337,34,34
2055,89074,192,192,23,23
2055,134544,243,243,53,53
2055,144184,443,443,34,34
2055,219078,379,379,120,120
2055,219149,366,366,148,148
2055,221793,175,175,59,59
2055,233272,387,387,11,11
2055,259516,193,193,61,61
2055,369071,209,209,62,62
2055,440815,155,155,1,1
2055,503007,443,443,33,33
2055,521941,448,448,30,30
2055,534443,220,220,62,62
2055,543663,443,443,36,36
2055,567970,349,349,35,35
2055,571255,194,194,33,33
2055,571258,448,448,29,29
2055,591899,97,97,1,1
2055,612845,200,200,31,31
2055,638673,356,356,7,7
2055,642700,195,195,36,36
2055,650670,219,219,14,14
2055,666058,206,206,85,85
2055,711838,281,281,70,70
2055,736357,356,356,26,26
2055,736360,457,457,62,62
2055,782787,288,288,30,30
2055,787133,205,205,68,68
2055,802382,182,182,23,23
2055,815381,233,233,31,31
2055,819149,356,356,40,40
2055,819150,434,434,20,20
2055,838137,176,176,21,21
2056,24,430,430,124,124
2056,208,438,438,188,188
2056,1008,432,432,159,159
2056,16649,448,448,296,296
2056,20872,434,434,124,124
2056,26194,432,432,48,48
2056,32485,456,456,445,445
2056,32490,452,452,266,266
2056,32546,454,454,269,269
2056,32549,354,354,157,157
2056,32550,449,449,342,342
2056,39465,453,453,311,311
2056,47330,453,453,110,110
2056,49207,369,369,94,94
2056,49450,450,450,148,148
2056,67802,445,445,52,52
2056,89074,444,444,124,124
2056,96123,453,453,136,136
2056,134544,449,449,223,223
2056,144184,449,449,146,146
2056,219149,454,454,348,348
2056,221793,415,415,96,96
2056,233272,421,421,136,136
2056,259516,421,421,211,211
2056,362721,430,430,115,115
2056,363713,456,456,166,166
2056,369071,364,364,63,63
2056,375210,451,451,276,276
2056,437495,428,428,73,73
2056,440815,430,430,105,105
2056,503007,431,431,133,133
2056,521941,431,431,161,161
2056,534443,306,306,109,109
2056,543663,457,457,155,155
2056,552806,451,451,373,373
2056,552812,442,442,113,113
2056,567970,433,433,94,94
2056,571255,386,386,133,133
2056,571258,446,446,147,147
2056,591899,432,432,226,226
2056,596031,428,428,176,176
2056,612845,453,453,261,261
2056,638673,430,430,106,106
2056,642700,418,418,145,145
2056,650670,338,338,77,77
2056,666058,430,430,143,143
2056,690818,318,318,8,8
2056,711838,454,454,208,208
2056,736357,450,450,93,93
2056,736360,448,448,189,189
2056,782787,450,450,127,127
2056,787133,433,433,280,280
2056,802382,435,435,111,111
2056,815381,353,353,73,73
2056,819149,443,443,227,227
2056,819150,418,418,181,181
2056,838137,254,254,173,173
2057,24,243,243,6,6
2057,208,438,438,26,26
2057,1008,431,431,27,27
2057,16649,316,316,35,35
2057,20872,312,312,11,11
2057,26194,431,431,20,20
2057,32485,457,457,166,166
2057,32490,452,452,26,26
2057,32546,437,437,60,60
2057,32549,437,437,9,9
2057,32550,437,437,87,87
2057,39465,413,413,28,28
2057,47330,152,152,4,4
2057,49207,165,165,9,9
2057,49450,379,379,31,31
2057,67802,339,339,16,16
2057,89074,248,248,3,3
2057,134544,248,248,23,23
2057,144184,115,115,8,8
2057,233272,256,256,6,6
2057,369071,292,292,6,6
2057,440815,376,376,10,10
2057,534443,89,89,2,2
2057,543663,247,247,7,7
2057,567970,428,428,32,32
2057,571255,256,256,9,9
2057,612845,90,90,6,6
2057,642700,415,415,34,34
2057,650670,244,244,4,4
2057,660399,249,249,11,11
2057,690818,419,419,63,63
2057,711838,316,316,14,14
2057,736357,437,437,21,21
2057,736360,352,352,11,11
2057,782787,290,290,1,1
2057,787133,217,217,16,16
2057,802382,250,250,3,3
2057,815381,238,238,28,28
2057,819149,420,420,11,11
2057,819150,391,391,8,8
2058,208,37,37,14,14
2058,1008,11,11,1,1
2058,16649,299,299,15,15
2058,20872,23,23,3,3
2058,26194,246,246,6,6
2058,32485,440,440,39,39
2058,32490,241,241,9,9
2058,32546,115,115,8,8
2058,32550,255,255,13,13
2058,39465,27,27,12,12
2058,49207,10,10,2,2
2058,49450,246,246,7,7
2058,67802,23,23,2,2
2058,89074,299,299,2,2
2058,134544,69,69,1,1
2058,144184,382,382,6,6
2058,219149,276,276,21,21
2058,233272,122,122,1,1
2058,259516,11,11,3,3
2058,362721,26,26,7,7
2058,369071,15,15,1,1
2058,534443,299,299,3,3
2058,543663,4,4,2,2
2058,552806,241,241,20,20
2058,571255,103,103,1,1
2058,612845,453,453,4,4
2058,642700,11,11,3,3
2058,650670,8,8,1,1
2058,736357,28,28,2,2
2058,736360,277,277,7,7
2058,782787,18,18,3,3
2058,787133,25,25,3,3
2058,815381,236,236,2,2
2058,819149,25,25,6,6
2058,819150,18,18,1,1
2058,838137,11,11,4,4
2059,24,243,243,6,6
2059,208,411,411,9,9
2059,1008,368,368,45,45
2059,16649,388,388,13,13
2059,20872,385,385,14,14
2059,26194,432,432,11,11
2059,32485,457,457,174,174
2059,32490,447,447,36,36
2059,32546,431,431,78,78
2059,32549,436,436,19,19
2059,32550,431,431,118,118
2059,39465,451,451,22,22
2059,49207,413,413,30,30
2059,49450,347,347,12,12
2059,67802,440,440,5,5
2059,89074,429,429,1,1
2059,134544,416,416,20,20
2059,144184,378,378,5,5
2059,233272,17,17,1,1
2059,369071,201,201,6,6
2059,440815,421,421,66,66
2059,503007,454,454,11,11
2059,534443,153,153,14,14
2059,543663,382,382,13,13
2059,571255,255,255,12,12
2059,612845,87,87,1,1
2059,642700,382,382,34,34
2059,650670,391,391,2,2
2059,690818,425,425,12,12
2059,711838,425,425,9,9
2059,736357,382,382,21,21
2059,736360,390,390,11,11
2059,782787,425,425,2,2
2059,787133,388,388,13,13
2059,802382,374,374,2,2
2059,815381,233,233,25,25
2059,819149,418,418,8,8
2059,819150,413,413,20,20
2060,24,283,283,69,69
2060,208,439,439,104,104
2060,1008,429,429,105,105
2060,16649,452,452,286,286
2060,20872,291,291,106,106
2060,26194,444,444,74,74
2060,32485,456,456,274,274
2060,32490,452,452,56,56
2060,32546,423,423,222,222
2060,32549,376,376,141,141
2060,32550,403,403,273,273
2060,39465,431,431,194,194
2060,47330,454,454,107,107
2060,49207,366,366,38,38
2060,49450,448,448,129,129
2060,67802,263,263,55,55
2060,89074,453,453,53,53
2060,96123,453,453,74,74
2060,134544,456,456,166,166
2060,144184,456,456,101,101
2060,219149,449,449,183,183
2060,221793,339,339,50,50
2060,224200,306,306,1,1
2060,233272,426,426,37,37
2060,259516,446,446,49,49
2060,362721,430,430,67,67
2060,363713,298,298,83,83
2060,369071,444,444,154,154
2060,375210,456,456,242,242
2060,437495,442,442,100,100
2060,440815,444,444,11,11
2060,503007,446,446,66,66
2060,521941,424,424,71,71
2060,534443,447,447,83,83
2060,543663,444,444,71,71
2060,552806,456,456,278,278
2060,552812,449,449,133,133
2060,567970,454,454,119,119
2060,571255,455,455,106,106
2060,571258,453,453,142,142
2060,591899,452,452,90,90
2060,596031,449,449,86,86
2060,612845,445,445,74,74
2060,638673,368,368,63,63
2060,642700,453,453,72,72
2060,650670,442,442,71,71
2060,660399,453,453,166,166
2060,666058,430,430,99,99
2060,690818,449,449,123,123
2060,711838,441,441,71,71
2060,736357,454,454,80,80
2060,736360,454,454,89,89
2060,782787,451,451,100,100
2060,787133,454,454,106,106
2060,802382,417,417,84,84
2060,815381,352,352,74,74
2060,819149,446,446,145,145
2060,819150,444,444,124,124
2060,838137,182,182,6,6
2061,24,447,447,21,21
2061,208,438,438,38,38
2061,1008,272,272,31,31
2061,16649,439,439,117,117
2061,20872,445,445,59,59
2061,26194,453,453,27,27
2061,32485,455,455,236,236
2061,32490,449,449,71,71
2061,32546,453,453,111,111
2061,32549,452,452,35,35
2061,32550,454,454,145,145
2061,39465,437,437,69,69
2061,47330,453,453,53,53
2061,49207,453,453,34,34
2061,49450,422,422,78,78
2061,67802,367,367,30,30
2061,89074,444,444,18,18
2061,96123,191,191,25,25
2061,134544,452,452,63,63
2061,144184,446,446,31,31
2061,219078,455,455,5,5
2061,219149,316,316,79,79
2061,221793,192,192,44,44
2061,233272,192,192,30,30
2061,259516,302,302,60,60
2061,362721,194,194,21,21
2061,363713,449,449,25,25
2061,369071,177,177,33,33
2061,375210,194,194,76,76
2061,437495,321,321,36,36
2061,440815,451,451,3,3
2061,503007,451,451,8,8
2061,521941,171,171,16,16
2061,534443,444,444,27,27
2061,543663,446,446,28,28
2061,552806,196,196,100,100
2061,552812,453,453,68,68
2061,567970,446,446,4,4
2061,571255,370,370,37,37
2061,571258,453,453,32,32
2061,591899,183,183,24,24
2061,596031,179,179,19,19
2061,612845,452,452,31,31
2061,638673,197,197,36,36
2061,642700,383,383,40,40
2061,650670,455,455,29,29
2061,660399,422,422,58,58
2061,666058,450,450,56,56
2061,690818,446,446,32,32
2061,711838,196,196,54,54
2061,736357,230,230,18,18
2061,736360,217,217,26,26
2061,782787,453,453,21,21
2061,787133,455,455,85,85
2061,802382,445,445,26,26
2061,815381,236,236,31,31
2061,819149,446,446,64,64
2061,819150,445,445,29,29
2061,838137,192,192,23,23
2062,24,193,193,6,6
2062,208,204,204,66,66
2062,1008,184,184,41,41
2062,16649,224,224,138,138
2062,20872,220,220,59,59
2062,26194,183,183,15,15
2062,32485,449,449,196,196
2062,32490,448,448,80,80
2062,32546,193,193,104,104
2062,32549,449,449,45,45
2062,32550,444,444,120,120
2062,39465,413,413,102,102
2062,47330,445,445,47,47
2062,49207,223,223,63,63
2062,49450,261,261,55,55
2062,67802,220,220,33,33
2062,89074,212,212,35,35
2062,134544,197,197,47,47
2062,144184,188,188,37,37
2062,221793,171,171,22,22
2062,233272,186,186,26,26
2062,259516,180,180,17,17
2062,362721,73,73,1,1
2062,369071,406,406,42,42
2062,503007,224,224,6,6
2062,521941,204,204,27,27
2062,534443,305,305,50,50
2062,543663,170,170,23,23
2062,567970,413,413,51,51
2062,571255,132,132,12,12
2062,612845,213,213,23,23
2062,638673,209,209,37,37
2062,642700,361,361,32,32
2062,650670,222,222,22,22
2062,660399,438,438,54,54
2062,666058,370,370,42,42
2062,690818,163,163,20,20
2062,711838,224,224,24,24
2062,736357,143,143,9,9
2062,736360,430,430,23,23
2062,782787,213,213,19,19
2062,787133,218,218,63,63
2062,802382,167,167,5,5
2062,815381,237,237,31,31
2062,819149,430,430,31,31
2062,819150,198,198,27,27
2062,838137,204,204,24,24
2063,24,273,273,26,26
2063,208,222,222,47,47
2063,1008,426,426,81,81
2063,16649,426,426,207,207
2063,20872,422,422,65,65
2063,26194,427,427,41,41
2063,32485,452,452,263,263
2063,32490,451,451,54,54
2063,32546,424,424,180,180
2063,32549,237,237,81,81
2063,32550,393,393,209,209
2063,39465,447,447,152,152
2063,47330,454,454,74,74
2063,49207,216,216,32,32
2063,49450,452,452,78,78
2063,67802,227,227,42,42
2063,89074,441,441,69,69
2063,96123,450,450,51,51
2063,134544,453,453,115,115
2063,144184,450,450,70,70
2063,221793,427,427,56,56
2063,224200,173,173,35,35
2063,233272,238,238,37,37
2063,259516,178,178,45,45
2063,362721,262,262,73,73
2063,363713,437,437,88,88
2063,369071,363,363,77,77
2063,375210,455,455,202,202
2063,437495,438,438,103,103
2063,440815,439,439,6,6
2063,503007,237,237,48,48
2063,521941,406,406,58,58
2063,534443,237,237,94,94
2063,543663,441,441,43,43
2063,552806,452,452,217,217
2063,552812,455,455,85,85
2063,567970,455,455,120,120
2063,571255,431,431,63,63
2063,571258,449,449,79,79
2063,591899,455,455,72,72
2063,596031,81,81,7,7
2063,612845,431,431,78,78
2063,638673,409,409,10,10
2063,642700,324,324,49,49
2063,650670,453,453,56,56
2063,666058,439,439,81,81
2063,690818,453,453,75,75
2063,711838,446,446,90,90
2063,736357,453,453,50,50
2063,736360,413,413,63,63
2063,782787,453,453,83,83
2063,787133,454,454,87,87
2063,802382,397,397,11,11
2063,815381,237,237,68,68
2063,819149,445,445,131,131
2063,819150,405,405,108,108
2063,838137,179,179,3,3
2064,24,451,451,92,92
2064,208,437,437,199,199
2064,1008,430,430,128,128
2064,16649,454,454,271,271
2064,20872,444,444,205,205
2064,26194,437,437,96,96
2064,32485,458,458,362,362
2064,32490,455,455,157,157
2064,32546,453,453,244,244
2064,32549,312,312,134,134
2064,32550,401,401,291,291
2064,39465,450,450,218,218
2064,47330,455,455,135,135
2064,49207,369,369,85,85
2064,49450,445,445,175,175
2064,67802,444,444,89,89
2064,89074,451,451,72,72
2064,96123,452,452,88,88
2064,134544,454,454,182,182
2064,144184,451,451,97,97
2064,219078,449,449,244,244
2064,219149,454,454,267,267
2064,221793,399,399,154,154
2064,224200,96,96,1,1
2064,233272,452,452,76,76
2064,259516,439,439,42,42
2064,362721,395,395,98,98
2064,363713,451,451,148,148
2064,369071,341,341,159,159
2064,375210,452,452,250,250
2064,437495,454,454,110,110
2064,440815,435,435,23,23
2064,503007,452,452,81,81
2064,521941,418,418,89,89
2064,534443,292,292,116,116
2064,543663,446,446,106,106
2064,552806,452,452,268,268
2064,552812,437,437,174,174
2064,567970,448,448,157,157
2064,571255,454,454,83,83
2064,571258,455,455,158,158
2064,591899,445,445,123,123
2064,596031,298,298,127,127
2064,612845,454,454,93,93
2064,638673,410,410,31,31
2064,642700,445,445,72,72
2064,650670,451,451,122,122
2064,660399,453,453,194,194
2064,666058,425,425,106,106
2064,690818,442,442,110,110
2064,711838,445,445,137,137
2064,736357,452,452,65,65
2064,736360,454,454,101,101
2064,782787,448,448,71,71
2064,787133,452,452,225,225
2064,802382,432,432,91,91
2064,815381,239,239,74,74
2064,819149,446,446,192,192
2064,819150,446,446,136,136
2064,838137,245,245,74,74
2065,1008,421,421,3,3
2065,233272,496,496,18,18
2065,534443,526,526,10,10
2069,24,449,449,101,101
2069,208,453,453,165,165
2069,1008,431,431,125,125
2069,16649,454,454,317,317
2069,20872,439,439,179,179
2069,26194,452,452,130,130
2069,32485,457,457,452,452
2069,32490,453,453,127,127
2069,32546,457,457,293,293
2069,32549,382,382,162,162
2069,32550,436,436,351,351
2069,39465,453,453,264,264
2069,47330,454,454,128,128
2069,49207,369,369,61,61
2069,49450,452,452,181,181
2069,67802,369,369,104,104
2069,89074,453,453,104,104
2069,96123,448,448,128,128
2069,134544,453,453,218,218
2069,144184,452,452,127,127
2069,219149,457,457,274,274
2069,221793,448,448,102,102
2069,224200,290,290,148,148
2069,233272,450,450,135,135
2069,259516,450,450,138,138
2069,362721,438,438,113,113
2069,363713,458,458,127,127
2069,369071,446,446,99,99
2069,375210,456,456,308,308
2069,437495,457,457,91,91
2069,440815,444,444,164,164
2069,503007,454,454,69,69
2069,521941,425,425,95,95
2069,534443,445,445,153,153
2069,543663,447,447,105,105
2069,552806,454,454,327,327
2069,552812,449,449,164,164
2069,567970,457,457,94,94
2069,571255,454,454,87,87
2069,571258,452,452,108,108
2069,591899,446,446,151,151
2069,596031,449,449,164,164
2069,612845,452,452,135,135
2069,638673,422,422,101,101
2069,642700,445,445,144,144
2069,650670,457,457,169,169
2069,660399,457,457,110,110
2069,666058,450,450,160,160
2069,690818,418,418,104,104
2069,711838,451,451,136,136
2069,736357,452,452,84,84
2069,736360,455,455,130,130
2069,782787,452,452,92,92
2069,787133,450,450,153,153
2069,802382,438,438,99,99
2069,815381,240,240,69,69
2069,819149,446,446,201,201
2069,819150,446,446,157,157
2069,838137,257,257,27,27
2070,24,450,450,30,30
2070,208,439,439,87,87
2070,1008,438,438,42,42
2070,16649,416,416,150,150
2070,20872,433,433,95,95
2070,26194,433,433,45,45
2070,32485,457,457,367,367
2070,32490,453,453,110,110
2070,32546,446,446,181,181
2070,32549,451,451,64,64
2070,32550,447,447,229,229
2070,39465,418,418,142,142
2070,47330,451,451,38,38
2070,49207,450,450,72,72
2070,49450,339,339,54,54
2070,67802,220,220,41,41
2070,89074,440,440,34,34
2070,96123,220,220,15,15
2070,134544,448,448,88,88
2070,144184,446,446,73,73
2070,219078,447,447,178,178
2070,221793,450,450,57,57
2070,233272,145,145,7,7
2070,259516,366,366,33,33
2070,362721,406,406,44,44
2070,369071,338,338,29,29
2070,437495,390,390,2,2
2070,440815,438,438,49,49
2070,503007,438,438,33,33
2070,521941,364,364,43,43
2070,534443,306,306,44,44
2070,543663,446,446,45,45
2070,567970,450,450,39,39
2070,571255,443,443,49,49
2070,571258,448,448,76,76
2070,612845,439,439,32,32
2070,638673,411,411,24,24
2070,642700,450,450,83,83
2070,650670,450,450,48,48
2070,666058,434,434,58,58
2070,690818,433,433,40,40
2070,711838,446,446,111,111
2070,736357,347,347,19,19
2070,736360,390,390,41,41
2070,782787,428,428,30,30
2070,787133,433,433,106,106
2070,802382,376,376,27,27
2070,815381,239,239,55,55
2070,819149,446,446,64,64
2070,819150,429,429,41,41
2070,838137,221,221,36,36
2071,24,432,432,7,7
2071,208,452,452,24,24
2071,1008,432,432,5,5
2071,16649,451,451,11,11
2071,20872,444,444,11,11
2071,26194,432,432,7,7
2071,32485,457,457,216,216
2071,32490,451,451,26,26
2071,32546,446,446,73,73
2071,32549,441,441,20,20
2071,32550,452,452,74,74
2071,39465,453,453,37,37
2071,47330,148,148,2,2
2071,49207,432,432,10,10
2071,49450,425,425,19,19
2071,67802,445,445,2,2
2071,89074,444,444,3,3
2071,134544,446,446,20,20
2071,144184,446,446,13,13
2071,233272,388,388,1,1
2071,440815,446,446,6,6
2071,534443,97,97,1,1
2071,543663,446,446,10,10
2071,567970,428,428,13,13
2071,571255,375,375,9,9
2071,612845,439,439,12,12
2071,642700,438,438,22,22
2071,650670,344,344,3,3
2071,711838,428,428,13,13
2071,736357,432,432,4,4
2071,736360,432,432,9,9
2071,782787,425,425,5,5
2071,787133,417,417,8,8
2071,802382,374,374,4,4
2071,815381,240,240,18,18
2071,819149,446,446,18,18
2071,819150,441,441,11,11
2072,24,446,446,16,16
2072,208,444,444,14,14
2072,1008,432,432,13,13
2072,16649,418,418,28,28
2072,20872,363,363,9,9
2072,26194,431,431,18,18
2072,32485,456,456,286,286
2072,32490,448,448,50,50
2072,32546,446,446,118,118
2072,32549,446,446,54,54
2072,32550,449,449,170,170
2072,39465,445,445,20,20
2072,47330,446,446,38,38
2072,49207,447,447,29,29
2072,49450,366,366,46,46
2072,67802,443,443,12,12
2072,89074,447,447,45,45
2072,96123,215,215,7,7
2072,134544,442,442,46,46
2072,144184,446,446,19,19
2072,219078,263,263,63,63
2072,219149,444,444,67,67
2072,221793,444,444,10,10
2072,233272,430,430,22,22
2072,259516,253,253,6,6
2072,362721,446,446,14,14
2072,363713,440,440,16,16
2072,369071,340,340,5,5
2072,375210,441,441,20,20
2072,437495,426,426,1,1
2072,440815,426,426,23,23
2072,503007,425,425,28,28
2072,521941,421,421,13,13
2072,534443,303,303,7,7
2072,543663,418,418,17,17
2072,552806,447,447,59,59
2072,552812,426,426,4,4
2072,571255,433,433,20,20
2072,591899,447,447,36,36
2072,596031,201,201,1,1
2072,612845,449,449,45,45
2072,638673,109,109,3,3
2072,642700,433,433,59,59
2072,650670,442,442,16,16
2072,666058,438,438,22,22
2072,690818,423,423,5,5
2072,711838,440,440,48,48
2072,736357,444,444,23,23
2072,736360,445,445,35,35
2072,782787,446,446,19,19
2072,787133,442,442,70,70
2072,802382,376,376,6,6
2072,815381,240,240,40,40
2072,819149,444,444,54,54
2072,819150,445,445,22,22
2072,838137,246,246,30,30
2073,24,238,238,2,2
2073,208,437,437,13,13
2073,1008,389,389,1,1
2073,16649,311,311,12,12
2073,20872,445,445,10,10
2073,26194,431,431,12,12
2073,32485,458,458,125,125
2073,32490,419,419,10,10
2073,32546,431,431,39,39
2073,32549,445,445,14,14
2073,32550,456,456,64,64
2073,39465,418,418,17,17
2073,47330,445,445,14,14
2073,49207,443,443,10,10
2073,49450,361,361,8,8
2073,67802,446,446,3,3
2073,89074,446,446,19,19
2073,134544,443,443,9,9
2073,144184,383,383,7,7
2073,221793,82,82,1,1
2073,233272,188,188,9,9
2073,369071,184,184,2,2
2073,503007,423,423,8,8
2073,534443,434,434,19,19
2073,543663,278,278,6,6
2073,571255,245,245,14,14
2073,571258,443,443,8,8
2073,612845,77,77,6,6
2073,642700,419,419,37,37
2073,650670,380,380,5,5
2073,660399,433,433,15,15
2073,690818,375,375,33,33
2073,711838,434,434,18,18
2073,736357,355,355,2,2
2073,736360,455,455,14,14
2073,782787,425,425,2,2
2073,787133,445,445,8,8
2073,802382,250,250,5,5
2073,815381,236,236,34,34
2073,819149,445,445,7,7
2073,819150,445,445,8,8
2073,838137,204,204,1,1
2077,24,264,264,103,103
2077,208,447,447,135,135
2077,1008,415,415,150,150
2077,16649,427,427,256,256
2077,20872,435,435,172,172
2077,26194,431,431,71,71
2077,32485,455,455,414,414
2077,32490,446,446,233,233
2077,32546,455,455,267,267
2077,32549,382,382,149,149
2077,32550,431,431,322,322
2077,39465,421,421,252,252
2077,47330,455,455,91,91
2077,49207,368,368,105,105
2077,49450,419,419,101,101
2077,67802,360,360,85,85
2077,89074,425,425,83,83
2077,96123,424,424,116,116
2077,134544,428,428,203,203
2077,144184,418,418,97,97
2077,219078,448,448,266,266
2077,219149,340,340,217,217
2077,221793,401,401,150,150
2077,233272,417,417,48,48
2077,259516,446,446,159,159
2077,362721,425,425,121,121
2077,363713,430,430,139,139
2077,369071,369,369,110,110
2077,375210,452,452,211,211
2077,437495,419,419,113,113
2077,440815,416,416,124,124
2077,503007,420,420,76,76
2077,521941,425,425,125,125
2077,534443,220,220,100,100
2077,543663,417,417,110,110
2077,552806,433,433,217,217
2077,552812,429,429,57,57
2077,571255,376,376,62,62
2077,571258,279,279,50,50
2077,591899,439,439,182,182
2077,596031,432,432,53,53
2077,612845,426,426,120,120
2077,638673,410,410,26,26
2077,642700,423,423,112,112
2077,650670,441,441,73,73
2077,666058,420,420,134,134
2077,690818,434,434,197,197
2077,711838,433,433,188,188
2077,736357,404,404,74,74
2077,736360,455,455,103,103
2077,782787,426,426,119,119
2077,787133,420,420,214,214
2077,802382,434,434,88,88
2077,815381,352,352,84,84
2077,819149,430,430,241,241
2077,819150,446,446,123,123
2077,838137,237,237,137,137
2078,24,237,237,8,8
2078,208,212,212,10,10
2078,1008,222,222,23,23
2078,16649,299,299,62,62
2078,20872,448,448,16,16
2078,26194,448,448,2,2
2078,32485,453,453,137,137
2078,32490,453,453,21,21
2078,32546,453,453,44,44
2078,32549,224,224,10,10
2078,32550,397,397,53,53
2078,39465,409,409,35,35
2078,47330,453,453,4,4
2078,49207,213,213,12,12
2078,49450,329,329,13,13
2078,67802,212,212,7,7
2078,89074,444,444,4,4
2078,96123,450,450,10,10
2078,134544,448,448,19,19
2078,144184,446,446,10,10
2078,219078,420,420,16,16
2078,219149,216,216,20,20
2078,221793,334,334,9,9
2078,233272,141,141,4,4
2078,259516,334,334,16,16
2078,363713,213,213,4,4
2078,369071,185,185,12,12
2078,375210,210,210,11,11
2078,437495,213,213,5,5
2078,503007,431,431,4,4
2078,521941,451,451,13,13
2078,534443,221,221,10,10
2078,543663,446,446,3,3
2078,552806,451,451,25,25
2078,552812,157,157,3,3
2078,567970,448,448,13,13
2078,571255,449,449,9,9
2078,571258,245,245,9,9
2078,591899,452,452,17,17
2078,596031,230,230,4,4
2078,612845,438,438,10,10
2078,638673,221,221,1,1
2078,642700,227,227,8,8
2078,650670,434,434,6,6
2078,666058,452,452,12,12
2078,690818,361,361,18,18
2078,711838,145,145,8,8
2078,736357,152,152,2,2
2078,736360,453,453,17,17
2078,782787,76,76,2,2
2078,787133,292,292,17,17
2078,802382,196,196,2,2
2078,815381,222,222,13,13
2078,819149,443,443,10,10
2078,819150,434,434,8,8
2078,838137,219,219,13,13
2085,24,267,267,23,23
2085,208,450,450,64,64
2085,1008,361,361,51,51
2085,16649,442,442,177,177
2085,20872,450,450,84,84
2085,26194,432,432,19,19
2085,32485,453,453,259,259
2085,32490,454,454,94,94
2085,32546,453,453,170,170
2085,32549,220,220,55,55
2085,32550,450,450,197,197
2085,39465,376,376,161,161
2085,47330,261,261,43,43
2085,49207,451,451,90,90
2085,49450,361,361,53,53
2085,67802,224,224,77,77
2085,89074,445,445,46,46
2085,96123,224,224,17,17
2085,134544,453,453,80,80
2085,144184,224,224,36,36
2085,219078,446,446,55,55
2085,219149,451,451,63,63
2085,221793,206,206,48,48
2085,233272,187,187,6,6
2085,259516,222,222,50,50
2085,362721,220,220,40,40
2085,363713,223,223,32,32
2085,369071,223,223,126,126
2085,503007,453,453,31,31
2085,521941,76,76,11,11
2085,534443,213,213,38,38
2085,543663,222,222,31,31
2085,567970,224,224,98,98
2085,571255,193,193,29,29
2085,571258,202,202,21,21
2085,612845,214,214,37,37
2085,638673,221,221,12,12
2085,642700,382,382,38,38
2085,650670,451,451,60,60
2085,666058,425,425,32,32
2085,690818,222,222,46,46
2085,711838,261,261,82,82
2085,736357,188,188,26,26
2085,736360,418,418,37,37
2085,782787,442,442,49,49
2085,787133,418,418,66,66
2085,802382,250,250,21,21
2085,815381,240,240,54,54
2085,819149,445,445,50,50
2085,819150,441,441,31,31
2085,838137,209,209,34,34
2086,24,432,432,112,112
2086,208,410,410,107,107
2086,1008,425,425,145,145
2086,16649,425,425,283,283
2086,20872,432,432,169,169
2086,26194,432,432,66,66
2086,32485,453,453,438,438
2086,32490,453,453,242,242
2086,32546,453,453,288,288
2086,32549,381,381,152,152
2086,32550,404,404,346,346
2086,39465,453,453,283,283
2086,47330,453,453,116,116
2086,49207,369,369,99,99
2086,49450,423,423,122,122
2086,67802,366,366,78,78
2086,89074,445,445,78,78
2086,96123,444,444,114,114
2086,134544,446,446,223,223
2086,144184,452,452,134,134
2086,219078,378,378,190,190
2086,219149,445,445,234,234
2086,221793,429,429,77,77
2086,233272,426,426,78,78
2086,259516,426,426,107,107
2086,362721,431,431,132,132
2086,363713,428,428,123,123
2086,369071,445,445,135,135
2086,375210,452,452,207,207
2086,437495,425,425,93,93
2086,440815,419,419,99,99
2086,503007,429,429,103,103
2086,521941,438,438,125,125
2086,534443,345,345,118,118
2086,543663,446,446,95,95
2086,552806,422,422,148,148
2086,552812,453,453,74,74
2086,567970,297,297,129,129
2086,571255,448,448,69,69
2086,571258,453,453,84,84
2086,591899,419,419,113,113
2086,596031,426,426,84,84
2086,612845,446,446,124,124
2086,638673,429,429,90,90
2086,642700,426,426,111,111
2086,650670,445,445,132,132
2086,660399,451,451,133,133
2086,666058,422,422,90,90
2086,690818,444,444,232,232
2086,736357,445,445,78,78
2086,736360,453,453,135,135
2086,782787,432,432,161,161
